Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
104,24,2024-12-08,BRK,,MIL,"L, 113-118",*,21:16,2,8,.250,2,5,.400,0,3,.000,.375,0,0,,0,0,0,0,2,0,2,3,6,0.0,1,Keon Johnson
105,25,2024-12-13,BRK,@,MEM,"L, 119-135",*,22:48,4,9,.444,3,6,.500,1,3,.333,.611,1,1,1.000,0,2,2,1,0,1,1,3,12,7.1,-13,Keon Johnson
106,26,2024-12-16,BRK,,CLE,"L, 101-130",*,23:44,2,8,.250,1,4,.250,1,4,.250,.313,0,0,,0,4,4,2,1,0,1,5,5,0.8,-1,Keon Johnson
107,27,2024-12-19,BRK,@,TOR,"W, 101-94",*,08:11,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,1,1,0,0,0,2,4,0,-5.4,-6,Keon Johnson
108,28,2024-12-21,BRK,,UTA,"L, 94-105",*,29:12,3,14,.214,0,9,.000,3,5,.600,.214,2,2,1.000,2,6,8,1,1,0,1,4,8,1.7,-2,Keon Johnson
109,29,2024-12-23,BRK,@,MIA,"L, 95-110",*,28:19,6,12,.500,2,5,.400,4,7,.571,.583,1,2,.500,1,4,5,2,3,0,3,4,15,10.3,2,Keon Johnson
110,30,2024-12-26,BRK,@,MIL,"W, 111-105",*,30:13,5,15,.333,2,9,.222,3,6,.500,.400,0,0,,0,4,4,1,2,1,0,4,12,6.5,0,Keon Johnson
111,31,2024-12-27,BRK,,SAS,"L, 87-96",*,36:37,10,20,.500,4,10,.400,6,10,.600,.600,1,2,.500,1,3,4,3,1,1,3,2,25,16.2,6,Keon Johnson
112,32,2024-12-29,BRK,@,ORL,"L, 101-102",*,33:11,5,11,.455,1,5,.200,4,6,.667,.500,3,4,.750,2,1,3,2,1,0,2,3,14,8.8,-5,Keon Johnson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Keon Johnson
113,33,2025-01-01,BRK,@,TOR,"L, 113-130",*,29:03,6,18,.333,3,12,.250,3,6,.500,.417,2,2,1.000,0,1,1,0,1,0,1,2,17,6.3,-11,Keon Johnson
114,34,2025-01-02,BRK,@,MIL,"W, 113-110",*,28:01,3,7,.429,1,2,.500,2,5,.400,.500,2,3,.667,2,7,9,1,0,1,2,4,9,6.2,-6,Keon Johnson
115,35,2025-01-04,BRK,,PHI,"L, 94-123",*,36:20,5,14,.357,2,5,.400,3,9,.333,.429,3,4,.750,1,7,8,8,1,0,2,3,15,13.0,-16,Keon Johnson
116,36,2025-01-06,BRK,,IND,"L, 99-113",*,31:43,4,10,.400,2,3,.667,2,7,.286,.500,2,2,1.000,1,3,4,5,4,0,5,3,12,9.5,-22,Keon Johnson
117,37,2025-01-08,BRK,,DET,"L, 98-113",*,27:43,3,10,.300,2,4,.500,1,6,.167,.400,2,2,1.000,0,1,1,3,1,0,2,4,10,4.0,-8,Keon Johnson
118,38,2025-01-10,BRK,@,DEN,"L, 105-124",*,35:55,8,21,.381,4,12,.333,4,9,.444,.476,2,2,1.000,1,3,4,4,1,1,2,2,22,13.8,-9,Keon Johnson
119,39,2025-01-12,BRK,@,UTA,"L, 111-112 (OT)",*,21:14,3,9,.333,2,7,.286,1,2,.500,.444,0,0,,1,3,4,3,2,0,0,3,8,7.4,-2,Keon Johnson
120,40,2025-01-14,BRK,@,POR,"W, 132-114",*,28:57,7,12,.583,3,6,.500,4,6,.667,.708,3,4,.750,0,3,3,4,1,0,2,1,20,16.3,12,Keon Johnson
121,41,2025-01-15,BRK,@,LAC,"L, 67-126",*,21:37,2,9,.222,0,3,.000,2,6,.333,.222,2,4,.500,0,0,0,0,0,0,2,1,6,-2.7,-35,Keon Johnson
