Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
504,8,2024-11-04,DET,,LAL,"W, 115-103",,28:29,2,10,.200,1,5,.200,1,5,.200,.250,2,2,1.000,1,3,4,1,0,0,1,3,7,0.9,-6,Malik Beasley
505,9,2024-11-06,DET,@,CHO,"L, 107-108",,24:20,2,11,.182,1,7,.143,1,4,.250,.227,0,0,,0,1,1,5,2,0,0,1,5,3.5,12,Malik Beasley
506,10,2024-11-08,DET,,ATL,"W, 122-121",,33:32,8,14,.571,3,9,.333,5,5,1.000,.679,3,5,.600,2,0,2,1,0,0,2,2,22,13.9,-3,Malik Beasley
507,11,2024-11-10,DET,,HOU,"L, 99-101",,27:28,5,12,.417,4,9,.444,1,3,.333,.583,1,2,.500,1,1,2,3,1,0,3,2,15,8.5,8,Malik Beasley
508,12,2024-11-12,DET,,MIA,"W, 123-121 (OT)",,35:18,7,17,.412,5,11,.455,2,6,.333,.559,2,3,.667,1,4,5,1,1,0,4,2,21,10.3,-9,Malik Beasley
509,13,2024-11-13,DET,@,MIL,"L, 120-127 (OT)",*,44:24,9,17,.529,8,16,.500,1,1,1.000,.765,0,0,,2,8,10,4,0,0,2,2,26,21.5,13,Malik Beasley
510,14,2024-11-15,DET,@,TOR,"W, 99-95",*,30:25,8,15,.533,4,9,.444,4,6,.667,.667,0,0,,0,3,3,0,1,0,0,2,20,13.8,-7,Malik Beasley
511,15,2024-11-17,DET,@,WAS,"W, 124-104",*,29:16,10,16,.625,6,11,.545,4,5,.800,.813,0,0,,1,2,3,1,1,0,0,0,26,21.8,30,Malik Beasley
512,16,2024-11-18,DET,,CHI,"L, 112-122",,30:21,8,19,.421,5,14,.357,3,5,.600,.553,0,0,,3,1,4,2,1,0,0,2,21,14.9,-11,Malik Beasley
513,17,2024-11-21,DET,@,CHO,"L, 121-123 (OT)",,34:22,5,15,.333,4,12,.333,1,3,.333,.467,2,2,1.000,1,5,6,1,0,0,1,2,16,8.6,11,Malik Beasley
514,18,2024-11-23,DET,@,ORL,"L, 100-111",*,31:29,7,12,.583,4,9,.444,3,3,1.000,.750,0,0,,1,0,1,4,1,0,1,1,18,15.5,1,Malik Beasley
515,19,2024-11-25,DET,,TOR,"W, 102-100",*,32:48,4,16,.250,3,14,.214,1,2,.500,.344,3,4,.750,0,2,2,5,1,0,3,3,14,4.9,10,Malik Beasley
516,20,2024-11-27,DET,@,MEM,"L, 111-131",*,20:28,4,6,.667,2,4,.500,2,2,1.000,.833,0,0,,0,2,2,3,1,0,0,0,10,11.1,-7,Malik Beasley
517,21,2024-11-29,DET,@,IND,"W, 130-106",,28:45,10,14,.714,5,9,.556,5,5,1.000,.893,0,1,.000,0,1,1,1,2,0,0,1,25,21.4,30,Malik Beasley
518,22,2024-11-30,DET,,PHI,"L, 96-111",*,26:49,6,9,.667,4,5,.800,2,4,.500,.889,3,3,1.000,0,6,6,4,0,0,1,1,19,18.3,-10,Malik Beasley
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Malik Beasley
519,23,2024-12-03,DET,,MIL,"L, 107-128",,17:52,2,10,.200,0,4,.000,2,6,.333,.200,0,0,,0,3,3,0,0,0,0,0,4,-1.3,-7,Malik Beasley
520,24,2024-12-04,DET,@,BOS,"L, 120-130",,32:38,8,16,.500,6,11,.545,2,5,.400,.688,1,1,1.000,1,3,4,1,2,0,0,1,23,18.9,6,Malik Beasley
521,25,2024-12-07,DET,@,NYK,"W, 120-111",,26:13,7,13,.538,7,10,.700,0,3,.000,.808,2,2,1.000,0,4,4,1,1,0,2,1,23,17.2,6,Malik Beasley
522,26,2024-12-12,DET,@,BOS,"L, 99-123",,16:11,2,7,.286,0,3,.000,2,4,.500,.286,1,2,.500,0,4,4,3,0,0,0,0,5,3.8,-27,Malik Beasley
523,27,2024-12-16,DET,,MIA,"W, 125-124 (OT)",*,40:44,9,18,.500,7,13,.538,2,5,.400,.694,3,3,1.000,0,3,3,4,0,1,2,2,28,20.6,8,Malik Beasley
524,28,2024-12-19,DET,,UTA,"L, 119-126",,34:30,9,26,.346,7,19,.368,2,7,.286,.481,1,3,.333,0,2,2,4,1,0,0,0,26,15.0,7,Malik Beasley
525,29,2024-12-21,DET,@,PHO,"W, 133-125",,26:33,6,15,.400,5,11,.455,1,4,.250,.567,1,2,.500,0,2,2,0,3,0,2,0,18,11.1,-3,Malik Beasley
526,30,2024-12-23,DET,@,LAL,"W, 117-114",,25:47,8,15,.533,5,10,.500,3,5,.600,.700,0,0,,0,5,5,0,2,0,0,1,21,16.8,11,Malik Beasley
527,31,2024-12-26,DET,@,SAC,"W, 114-113",,27:13,7,16,.438,6,11,.545,1,5,.200,.625,2,2,1.000,1,1,2,2,0,0,0,3,22,14.8,-3,Malik Beasley
528,32,2024-12-28,DET,@,DEN,"L, 121-134",,18:31,5,11,.455,3,9,.333,2,2,1.000,.591,1,2,.500,1,1,2,1,0,0,0,2,14,8.8,-12,Malik Beasley
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Malik Beasley
529,33,2025-01-01,DET,,ORL,"W, 105-96",,22:04,0,7,.000,0,4,.000,0,3,.000,.000,2,2,1.000,1,5,6,1,0,0,4,1,2,-4.4,-4,Malik Beasley
530,34,2025-01-03,DET,,CHO,"W, 98-94",,31:11,5,16,.313,1,10,.100,4,6,.667,.344,1,1,1.000,0,2,2,3,1,0,1,2,12,4.7,7,Malik Beasley
531,35,2025-01-04,DET,,MIN,"W, 119-105",,33:23,8,17,.471,6,14,.429,2,3,.667,.647,1,2,.500,0,2,2,1,3,0,1,1,23,16.8,4,Malik Beasley
532,36,2025-01-06,DET,,POR,"W, 118-115",*,28:53,1,10,.100,1,9,.111,0,1,.000,.150,2,4,.500,1,2,3,1,2,0,1,2,5,-0.2,-15,Malik Beasley
533,37,2025-01-08,DET,@,BRK,"W, 113-98",*,32:57,9,17,.529,4,11,.364,5,6,.833,.647,1,1,1.000,0,2,2,5,2,0,1,3,23,18.6,23,Malik Beasley
534,38,2025-01-09,DET,,GSW,"L, 104-107",*,36:14,8,21,.381,4,14,.286,4,7,.571,.476,1,1,1.000,1,3,4,2,0,0,1,4,21,9.9,0,Malik Beasley
535,39,2025-01-11,DET,,TOR,"W, 123-114",,27:10,6,10,.600,4,5,.800,2,5,.400,.800,2,4,.500,0,3,3,2,1,0,2,3,18,12.7,0,Malik Beasley
536,40,2025-01-13,DET,@,NYK,"W, 124-119",,17:38,7,13,.538,6,8,.750,1,5,.200,.769,2,3,.667,1,1,2,1,1,0,0,1,22,17.6,10,Malik Beasley
537,41,2025-01-16,DET,,IND,"L, 100-111",,25:31,1,10,.100,1,8,.125,0,2,.000,.150,0,1,.000,0,2,2,0,0,0,2,0,3,-5.4,0,Malik Beasley
538,42,2025-01-18,DET,,PHO,"L, 121-125",,24:43,6,9,.667,2,5,.400,4,4,1.000,.778,0,1,.000,1,1,2,1,2,0,1,2,14,11.6,10,Malik Beasley
539,43,2025-01-20,DET,@,HOU,"W, 107-96",,29:46,5,12,.417,3,9,.333,2,3,.667,.542,4,4,1.000,0,0,0,1,2,0,2,0,17,11.3,1,Malik Beasley
540,44,2025-01-22,DET,@,ATL,"W, 114-104",,22:33,7,14,.500,5,11,.455,2,3,.667,.679,0,0,,1,1,2,1,0,0,3,3,19,9.5,4,Malik Beasley
541,45,2025-01-25,DET,@,ORL,"L, 113-121",,30:28,6,13,.462,4,8,.500,2,5,.400,.615,2,4,.500,1,4,5,2,1,0,0,1,18,14.4,10,Malik Beasley
542,46,2025-01-27,DET,@,CLE,"L, 91-110",,22:44,6,11,.545,5,8,.625,1,3,.333,.773,2,3,.667,0,4,4,2,1,0,1,0,19,15.9,-13,Malik Beasley
543,47,2025-01-29,DET,@,IND,"L, 119-133",,29:20,6,11,.545,6,10,.600,0,1,.000,.818,2,3,.667,0,2,2,2,1,0,0,2,20,16.5,-15,Malik Beasley
544,48,2025-01-31,DET,,DAL,"W, 117-102",,21:40,3,9,.333,3,8,.375,0,1,.000,.500,0,0,,2,0,2,0,0,0,0,1,9,4.9,9,Malik Beasley
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Malik Beasley
545,49,2025-02-02,DET,,CHI,"W, 127-119",,27:55,7,13,.538,5,11,.455,2,2,1.000,.731,0,1,.000,0,2,2,5,3,0,2,3,19,16.2,2,Malik Beasley
546,50,2025-02-03,DET,,ATL,"L, 130-132",,24:28,6,11,.545,6,10,.600,0,1,.000,.818,0,0,,1,4,5,2,2,0,1,4,18,15.4,-9,Malik Beasley
