Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
740,46,2025-01-30,UTA,,MIN,"L, 113-138",,25:10,6,13,.462,3,8,.375,3,5,.600,.577,1,1,1.000,0,0,0,3,2,0,1,3,16,11.2,-31,Jordan Clarkson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jordan Clarkson
741,47,2025-02-01,UTA,,ORL,"W, 113-99",,21:17,4,12,.333,4,8,.500,0,4,.000,.500,4,4,1.000,0,1,1,2,2,0,0,0,16,12.9,0,Jordan Clarkson
742,48,2025-02-03,UTA,,IND,"L, 111-112",,34:57,8,17,.471,3,8,.375,5,9,.556,.559,2,2,1.000,1,3,4,3,1,0,1,0,21,16.0,-14,Jordan Clarkson
743,49,2025-02-05,UTA,,GSW,"W, 131-128",*,33:10,10,19,.526,5,8,.625,5,11,.455,.658,6,6,1.000,1,3,4,5,0,0,1,2,31,25.0,17,Jordan Clarkson
,50,2025-02-07,UTA,@,PHO,"L, 127-135 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
744,51,2025-02-08,UTA,@,LAC,"L, 110-130",*,34:13,8,19,.421,6,12,.500,2,7,.286,.579,2,2,1.000,0,3,3,3,1,1,2,1,24,16.2,-19,Jordan Clarkson
745,52,2025-02-10,UTA,@,LAL,"L, 113-132",*,28:34,6,15,.400,3,10,.300,3,5,.600,.500,1,2,.500,0,1,1,4,0,0,1,3,16,8.4,-20,Jordan Clarkson
746,53,2025-02-12,UTA,,LAL,"W, 131-119",*,28:54,7,17,.412,3,7,.429,4,10,.400,.500,4,8,.500,2,7,9,7,0,0,0,3,21,17.5,33,Jordan Clarkson
,54,2025-02-13,UTA,,LAC,"L, 116-120 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
747,55,2025-02-21,UTA,,OKC,"L, 107-130",*,29:56,7,16,.438,4,10,.400,3,6,.500,.563,1,1,1.000,3,1,4,2,0,0,1,1,19,13.0,-18,Jordan Clarkson
,56,2025-02-22,UTA,,HOU,"W, 124-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,57,2025-02-24,UTA,,POR,"L, 112-114",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
748,58,2025-02-26,UTA,,SAC,"L, 101-118",*,31:19,1,14,.071,0,8,.000,1,6,.167,.071,0,0,,0,0,0,6,2,0,3,1,2,-4.6,2,Jordan Clarkson
,59,2025-02-28,UTA,,MIN,"W, 117-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jordan Clarkson
,60,2025-03-02,UTA,,NOP,"L, 121-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,61,2025-03-03,UTA,,DET,"L, 106-134",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,62,2025-03-05,UTA,@,WAS,"L, 122-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,63,2025-03-07,UTA,@,TOR,"L, 109-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,64,2025-03-09,UTA,@,PHI,"L, 122-126",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,65,2025-03-10,UTA,@,BOS,"L, 108-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
749,66,2025-03-12,UTA,@,MEM,"L, 115-122",,23:48,3,10,.300,2,5,.400,1,5,.200,.400,4,5,.800,1,3,4,2,2,0,5,0,12,5.8,-13,Jordan Clarkson
750,67,2025-03-14,UTA,,TOR,"L, 118-126",,22:50,5,9,.556,2,3,.667,3,6,.500,.667,7,9,.778,1,1,2,3,2,0,2,1,19,16.6,-14,Jordan Clarkson
,68,2025-03-16,UTA,@,MIN,"L, 102-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
751,69,2025-03-17,UTA,,CHI,"L, 97-111",,21:33,5,10,.500,1,5,.200,4,5,.800,.550,3,5,.600,1,2,3,3,0,0,4,1,14,7.2,3,Jordan Clarkson
752,70,2025-03-19,UTA,,WAS,"W, 128-112",,20:16,5,11,.455,1,4,.250,4,7,.571,.500,3,4,.750,0,3,3,4,0,0,5,0,14,6.6,10,Jordan Clarkson
,71,2025-03-21,UTA,,BOS,"L, 99-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
753,72,2025-03-23,UTA,,CLE,"L, 91-120",,22:30,3,11,.273,2,7,.286,1,4,.250,.364,2,2,1.000,0,3,3,2,0,1,4,0,10,2.5,1,Jordan Clarkson
,73,2025-03-25,UTA,,MEM,"L, 103-140",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,74,2025-03-27,UTA,,HOU,"L, 110-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,75,2025-03-28,UTA,@,DEN,"L, 93-129",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,76,2025-03-31,UTA,@,CHO,"L, 106-110",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Jordan Clarkson
,77,2025-04-02,UTA,@,HOU,"L, 105-143",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,78,2025-04-04,UTA,@,IND,"L, 112-140",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
,79,2025-04-06,UTA,@,ATL,"L, 134-147",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Clarkson
