Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nicolas Batum
1059,6,2024-11-02,LAC,,OKC,"L, 92-105",,19:33,1,5,.200,1,4,.250,0,1,.000,.300,1,2,.500,0,2,2,2,0,1,0,0,4,3.2,-7,Nicolas Batum
1060,7,2024-11-04,LAC,,SAS,"W, 113-104",,20:06,1,5,.200,1,3,.333,0,2,.000,.300,0,0,,0,1,1,2,0,0,0,2,3,0.8,12,Nicolas Batum
1061,8,2024-11-06,LAC,,PHI,"W, 110-98",,20:15,3,6,.500,1,3,.333,2,3,.667,.583,0,0,,1,1,2,0,3,0,0,1,7,7.6,11,Nicolas Batum
1062,9,2024-11-08,LAC,@,SAC,"W, 107-98",,11:23,0,0,,0,0,,0,0,,,0,0,,1,3,4,0,0,0,1,4,0,-1.0,13,Nicolas Batum
1063,10,2024-11-09,LAC,,TOR,"W, 105-103",,16:49,3,5,.600,1,3,.333,2,2,1.000,.700,0,0,,1,2,3,2,0,2,0,0,7,8.8,16,Nicolas Batum
1064,11,2024-11-11,LAC,@,OKC,"L, 128-134",,11:59,1,2,.500,1,2,.500,0,0,,.750,0,0,,1,2,3,1,0,1,2,0,3,2.7,1,Nicolas Batum
1065,12,2024-11-13,LAC,@,HOU,"L, 103-111",,14:17,1,4,.250,1,4,.250,0,0,,.375,0,0,,0,1,1,1,0,0,0,0,3,1.6,-22,Nicolas Batum
1066,13,2024-11-15,LAC,@,HOU,"L, 104-125",,04:08,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,1,1,0,0,0.4,4,Nicolas Batum
1067,14,2024-11-17,LAC,,UTA,"W, 116-105",,18:28,0,3,.000,0,3,.000,0,0,,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,0.2,-1,Nicolas Batum
1068,15,2024-11-18,LAC,,GSW,"W, 102-99",,20:24,3,6,.500,3,5,.600,0,1,.000,.750,0,0,,0,3,3,0,0,0,1,0,9,5.9,4,Nicolas Batum
1069,16,2024-11-20,LAC,,ORL,"W, 104-93",,19:01,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,,2,2,4,0,0,0,0,1,5,5.3,4,Nicolas Batum
1070,17,2024-11-22,LAC,,SAC,"W, 104-88",,18:12,3,6,.500,3,5,.600,0,1,.000,.750,0,0,,0,3,3,0,0,0,0,2,9,6.1,7,Nicolas Batum
1071,18,2024-11-24,LAC,@,PHI,"W, 125-99",,10:11,1,5,.200,1,4,.250,0,1,.000,.300,0,0,,2,1,3,3,0,0,0,0,3,3.7,-5,Nicolas Batum
1072,19,2024-11-25,LAC,@,BOS,"L, 94-126",,23:23,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,1,3,4,1,0,0,0,0,0,0.9,-19,Nicolas Batum
1073,20,2024-11-27,LAC,@,WAS,"W, 121-96",,24:58,1,2,.500,1,2,.500,0,0,,.750,0,0,,2,1,3,2,1,0,0,2,3,5.3,18,Nicolas Batum
1074,21,2024-11-29,LAC,@,MIN,"L, 92-93",,24:02,4,7,.571,4,7,.571,0,0,,.857,0,0,,0,2,2,1,1,0,0,0,12,11.0,6,Nicolas Batum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nicolas Batum
1075,22,2024-12-01,LAC,,DEN,"W, 126-122",,23:07,1,2,.500,1,2,.500,0,0,,.750,0,0,,2,1,3,5,0,0,0,3,3,6.0,9,Nicolas Batum
1076,23,2024-12-03,LAC,,POR,"W, 127-105",,19:43,0,1,.000,0,1,.000,0,0,,.000,0,0,,1,3,4,3,0,1,1,2,0,1.9,14,Nicolas Batum
1077,24,2024-12-04,LAC,,MIN,"L, 80-108",,08:20,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-17,Nicolas Batum
1078,25,2024-12-08,LAC,,HOU,"L, 106-117",,25:49,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,4,4,1,0,0,0,2,0,-1.0,-1,Nicolas Batum
1079,26,2024-12-13,LAC,@,DEN,"L, 98-120",*,22:12,2,3,.667,2,3,.667,0,0,,1.000,0,0,,0,1,1,0,3,0,1,4,6,5.4,-5,Nicolas Batum
1080,27,2024-12-16,LAC,,UTA,"W, 144-107",,16:20,1,1,1.000,1,1,1.000,0,0,,1.500,1,2,.500,0,3,3,0,2,0,2,1,4,3.8,19,Nicolas Batum
1081,28,2024-12-19,LAC,@,DAL,"W, 118-95",,22:53,1,5,.200,1,5,.200,0,0,,.300,0,0,,1,3,4,3,0,1,0,2,3,3.5,5,Nicolas Batum
1082,29,2024-12-21,LAC,@,DAL,"L, 97-113",,14:52,0,0,,0,0,,0,0,,,3,3,1.000,0,0,0,2,1,0,0,1,3,5.0,-8,Nicolas Batum
1083,30,2024-12-23,LAC,@,MEM,"W, 114-110",,27:33,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,,0,5,5,4,1,1,2,2,6,8.6,-2,Nicolas Batum
1084,31,2024-12-27,LAC,,GSW,"W, 102-92",,20:03,1,3,.333,1,3,.333,0,0,,.500,0,0,,1,4,5,3,0,1,2,1,3,3.6,-2,Nicolas Batum
1085,32,2024-12-30,LAC,@,NOP,"W, 116-113",,19:40,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,1,4,5,2,3,0,1,1,3,7.6,7,Nicolas Batum
1086,33,2024-12-31,LAC,@,SAS,"L, 86-122",,12:43,0,1,.000,0,1,.000,0,0,,.000,0,0,,1,2,3,0,0,0,1,2,0,-1.2,-10,Nicolas Batum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nicolas Batum
1087,34,2025-01-02,LAC,@,OKC,"L, 98-116",,16:29,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,2,2,1,1,0,0,2,0,0.8,0,Nicolas Batum
1088,35,2025-01-04,LAC,,ATL,"W, 131-105",,11:03,2,4,.500,0,2,.000,2,2,1.000,.500,0,0,,0,0,0,1,1,0,0,2,4,2.9,-3,Nicolas Batum
1089,36,2025-01-06,LAC,@,MIN,"L, 106-108",,12:58,1,2,.500,1,2,.500,0,0,,.750,0,0,,0,3,3,0,1,0,1,3,3,1.7,-4,Nicolas Batum
1090,37,2025-01-08,LAC,@,DEN,"L, 103-126",,09:19,1,2,.500,1,2,.500,0,0,,.750,0,0,,1,1,2,1,2,0,0,2,3,4.9,-12,Nicolas Batum
1091,38,2025-01-13,LAC,,MIA,"W, 109-98",,24:02,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,1,4,5,1,1,2,0,2,0,2.8,3,Nicolas Batum
1092,39,2025-01-15,LAC,,BRK,"W, 126-67",,17:03,0,3,.000,0,3,.000,0,0,,.000,0,0,,1,2,3,1,1,0,0,1,0,0.5,13,Nicolas Batum
1093,40,2025-01-16,LAC,@,POR,"W, 118-89",,13:45,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,4,4,0,0,0,0,0,3,3.9,5,Nicolas Batum
1094,41,2025-01-19,LAC,,LAL,"W, 116-102",,15:30,2,3,.667,2,2,1.000,0,1,.000,1.000,0,0,,1,2,3,1,2,0,0,2,6,7.9,-10,Nicolas Batum
1095,42,2025-01-20,LAC,,CHI,"L, 99-112",,17:56,0,2,.000,0,2,.000,0,0,,.000,0,0,,2,4,6,1,0,2,0,5,0,1.3,-2,Nicolas Batum
,43,2025-01-22,LAC,,BOS,"L, 113-117 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Batum
1096,44,2025-01-23,LAC,,WAS,"W, 110-93",,12:13,1,3,.333,1,3,.333,0,0,,.500,0,0,,0,0,0,1,1,0,0,1,3,2.6,-6,Nicolas Batum
1097,45,2025-01-25,LAC,,MIL,"W, 127-117",,17:14,0,3,.000,0,3,.000,0,0,,.000,0,0,,0,4,4,2,0,0,0,3,0,-0.7,7,Nicolas Batum
1098,46,2025-01-27,LAC,@,PHO,"L, 109-111",,11:33,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,1,0,0,1,0,-0.1,-12,Nicolas Batum
1099,47,2025-01-29,LAC,@,SAS,"W, 128-116",,17:19,4,5,.800,3,4,.750,1,1,1.000,1.100,1,1,1.000,1,4,5,0,1,0,1,2,12,11.2,4,Nicolas Batum
,48,2025-01-31,LAC,@,CHO,"W, 112-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Batum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nicolas Batum
1100,49,2025-02-02,LAC,@,TOR,"L, 108-115",,27:58,4,5,.800,3,4,.750,1,1,1.000,1.100,0,0,,2,2,4,2,0,1,0,2,11,12.4,-2,Nicolas Batum
1101,50,2025-02-04,LAC,,LAL,"L, 97-122",,14:35,1,4,.250,1,3,.333,0,1,.000,.375,0,0,,0,2,2,1,0,0,0,0,3,1.9,-19,Nicolas Batum
1102,51,2025-02-06,LAC,,IND,"L, 112-119",,11:44,0,2,.000,0,2,.000,0,0,,.000,0,0,,1,1,2,0,1,1,0,0,0,1.3,-7,Nicolas Batum
1103,52,2025-02-08,LAC,,UTA,"W, 130-110",,04:57,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,3,Nicolas Batum
1104,53,2025-02-12,LAC,,MEM,"W, 128-114",,13:21,1,4,.250,1,4,.250,0,0,,.375,0,0,,0,3,3,0,1,0,1,1,3,1.1,-4,Nicolas Batum
1105,54,2025-02-13,LAC,@,UTA,"W, 120-116 (OT)",,29:47,2,5,.400,2,4,.500,0,1,.000,.600,0,0,,2,3,5,0,0,1,0,2,6,5.5,4,Nicolas Batum
1106,55,2025-02-20,LAC,@,MIL,"L, 110-116",,11:09,1,3,.333,1,2,.500,0,1,.000,.500,0,0,,0,1,1,1,1,0,0,0,3,3.3,2,Nicolas Batum
1107,56,2025-02-23,LAC,@,IND,"L, 111-129",,07:35,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,2,0,-0.2,-1,Nicolas Batum
1108,57,2025-02-24,LAC,@,DET,"L, 97-106",*,22:22,3,5,.600,3,5,.600,0,0,,.900,0,0,,0,3,3,1,3,0,0,1,9,10.9,1,Nicolas Batum
1109,58,2025-02-26,LAC,@,CHI,"W, 122-117",,17:00,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,2,2,1,0,2,0,1,0,0.9,10,Nicolas Batum
1110,59,2025-02-28,LAC,@,LAL,"L, 102-106",,09:15,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,0,0,0,0,0,0,1,2,0.9,-13,Nicolas Batum
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Nicolas Batum
1111,60,2025-03-02,LAC,@,LAL,"L, 102-108",,16:23,2,3,.667,2,3,.667,0,0,,1.000,0,0,,0,1,1,0,2,0,0,1,6,6.6,19,Nicolas Batum
1112,61,2025-03-04,LAC,@,PHO,"L, 117-119",,16:54,1,4,.250,1,4,.250,0,0,,.375,0,0,,2,1,3,2,0,0,1,1,3,2.3,-8,Nicolas Batum
1113,62,2025-03-05,LAC,,DET,"W, 123-115",*,24:19,1,1,1.000,1,1,1.000,0,0,,1.500,2,2,1.000,0,3,3,0,1,2,0,3,5,6.8,9,Nicolas Batum
1114,63,2025-03-07,LAC,,NYK,"W, 105-95",*,34:17,6,9,.667,5,7,.714,1,2,.500,.944,0,0,,1,3,4,1,2,2,3,2,17,15.0,7,Nicolas Batum
1115,64,2025-03-09,LAC,,SAC,"W, 111-110 (OT)",*,27:58,3,3,1.000,3,3,1.000,0,0,,1.500,0,0,,0,4,4,0,0,1,0,1,9,9.6,2,Nicolas Batum
1116,65,2025-03-11,LAC,@,NOP,"L, 120-127",*,28:24,3,9,.333,2,8,.250,1,1,1.000,.444,0,0,,1,1,2,0,1,2,0,1,8,5.9,-2,Nicolas Batum
1117,66,2025-03-12,LAC,@,MIA,"W, 119-104",*,32:52,2,6,.333,2,6,.333,0,0,,.500,0,0,,0,2,2,2,1,0,1,1,6,4.2,4,Nicolas Batum
