Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Sam Merrill
143,49,2025-02-02,CLE,,DAL,"W, 144-101",,22:48,9,14,.643,9,13,.692,0,1,.000,.964,0,0,,0,1,1,0,0,0,1,0,27,20.1,1,Sam Merrill
144,50,2025-02-04,CLE,,BOS,"L, 105-112",,23:39,3,5,.600,3,5,.600,0,0,,.900,3,3,1.000,1,1,2,1,1,0,0,1,12,12.0,7,Sam Merrill
145,51,2025-02-05,CLE,@,DET,"W, 118-115",,27:00,2,4,.500,2,4,.500,0,0,,.750,0,0,,0,2,2,0,1,0,1,4,6,3.0,8,Sam Merrill
,52,2025-02-07,CLE,@,WAS,"W, 134-124",Not With Team,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Merrill
146,53,2025-02-10,CLE,,MIN,"W, 128-107",,28:47,3,8,.375,3,8,.375,0,0,,.563,0,0,,1,5,6,0,2,0,1,4,9,6.2,18,Sam Merrill
147,54,2025-02-12,CLE,@,TOR,"W, 131-108",,26:07,6,13,.462,4,10,.400,2,3,.667,.615,0,0,,0,2,2,0,2,0,0,1,16,11.5,-2,Sam Merrill
148,55,2025-02-20,CLE,@,BRK,"W, 110-97",,25:08,1,6,.167,0,5,.000,1,1,1.000,.167,0,0,,0,1,1,0,1,0,0,1,2,-0.9,26,Sam Merrill
149,56,2025-02-21,CLE,,NYK,"W, 142-105",,17:19,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,1,3,4,4,3,0,0,2,5,9.6,13,Sam Merrill
150,57,2025-02-23,CLE,,MEM,"W, 129-123",,17:59,1,4,.250,1,4,.250,0,0,,.375,0,0,,1,0,1,1,1,0,2,4,3,-0.6,-2,Sam Merrill
151,58,2025-02-25,CLE,@,ORL,"W, 122-82",,18:47,1,4,.250,1,4,.250,0,0,,.375,2,2,1.000,0,2,2,1,0,0,0,2,5,3.1,18,Sam Merrill
152,59,2025-02-28,CLE,@,BOS,"W, 123-116",,17:44,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,2,1,3,0,1,0,0,1,3,5.0,22,Sam Merrill
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Sam Merrill
153,60,2025-03-02,CLE,,POR,"W, 133-129 (OT)",,20:49,3,7,.429,3,7,.429,0,0,,.643,0,0,,1,1,2,1,1,0,0,1,9,7.6,18,Sam Merrill
154,61,2025-03-04,CLE,@,CHI,"W, 139-117",,15:07,4,6,.667,3,5,.600,1,1,1.000,.917,0,0,,0,2,2,0,0,2,0,0,11,10.4,-4,Sam Merrill
155,62,2025-03-05,CLE,,MIA,"W, 112-107",,15:55,1,3,.333,1,2,.500,0,1,.000,.500,0,0,,0,2,2,0,1,0,0,2,3,2.1,3,Sam Merrill
156,63,2025-03-07,CLE,@,CHO,"W, 118-117",,19:06,4,4,1.000,4,4,1.000,0,0,,1.500,0,0,,0,1,1,0,0,0,0,2,12,10.3,5,Sam Merrill
157,64,2025-03-09,CLE,@,MIL,"W, 112-100",,19:56,3,6,.500,3,5,.600,0,1,.000,.750,0,0,,0,2,2,1,1,0,0,1,9,7.9,7,Sam Merrill
158,65,2025-03-11,CLE,,BRK,"W, 109-104",,26:45,2,7,.286,1,6,.167,1,1,1.000,.357,1,1,1.000,0,6,6,0,0,0,1,2,6,1.9,9,Sam Merrill
159,66,2025-03-14,CLE,@,MEM,"W, 133-124",,21:55,5,7,.714,4,5,.800,1,2,.500,1.000,0,0,,1,0,1,2,0,0,2,1,14,10.8,13,Sam Merrill
160,67,2025-03-16,CLE,,ORL,"L, 103-108",,18:49,2,8,.250,1,7,.143,1,1,1.000,.313,0,0,,0,1,1,2,0,0,0,1,5,1.5,0,Sam Merrill
161,68,2025-03-18,CLE,@,LAC,"L, 119-132",,13:52,1,3,.333,1,3,.333,0,0,,.500,0,0,,1,0,1,0,0,0,1,2,3,0.2,-17,Sam Merrill
162,69,2025-03-19,CLE,@,SAC,"L, 119-123",,12:25,0,0,,0,0,,0,0,,,0,0,,1,0,1,4,0,0,1,0,0,2.5,-14,Sam Merrill
163,70,2025-03-21,CLE,@,PHO,"L, 112-123",,17:46,2,7,.286,0,4,.000,2,3,.667,.286,0,0,,2,5,7,0,4,0,1,0,4,5.8,2,Sam Merrill
164,71,2025-03-23,CLE,@,UTA,"W, 120-91",,24:50,2,9,.222,2,9,.222,0,0,,.333,0,0,,2,3,5,5,1,1,0,0,6,8.0,8,Sam Merrill
165,72,2025-03-25,CLE,@,POR,"W, 122-111",*,29:38,5,7,.714,4,6,.667,1,1,1.000,1.000,0,0,,0,2,2,3,0,0,0,2,14,13.0,1,Sam Merrill
166,73,2025-03-27,CLE,,SAS,"W, 124-116",,24:14,5,13,.385,3,9,.333,2,4,.500,.500,0,0,,0,2,2,2,0,1,1,3,13,6.4,6,Sam Merrill
167,74,2025-03-28,CLE,@,DET,"L, 122-133",,20:26,2,5,.400,2,5,.400,0,0,,.600,0,0,,1,3,4,0,3,0,0,3,6,6.7,-3,Sam Merrill
168,75,2025-03-30,CLE,,LAC,"W, 127-122",,22:17,2,7,.286,2,7,.286,0,0,,.429,0,0,,1,3,4,2,1,0,0,2,6,5.1,-5,Sam Merrill
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Sam Merrill
169,76,2025-04-02,CLE,,NYK,"W, 124-105",,22:32,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,1,3,4,3,0,0,1,1,5,5.3,8,Sam Merrill
170,77,2025-04-04,CLE,@,SAS,"W, 114-113",,24:06,3,7,.429,3,7,.429,0,0,,.643,0,0,,0,2,2,2,2,0,3,2,9,5.5,4,Sam Merrill
171,78,2025-04-06,CLE,,SAC,"L, 113-120",,16:04,0,3,.000,0,3,.000,0,0,,.000,0,0,,1,1,2,0,0,1,0,3,0,-1.6,-4,Sam Merrill
172,79,2025-04-08,CLE,,CHI,"W, 135-113",,21:34,3,5,.600,3,5,.600,0,0,,.900,0,0,,0,2,2,3,3,0,1,1,9,11.0,7,Sam Merrill
173,80,2025-04-10,CLE,@,IND,"L, 112-114",*,28:57,5,9,.556,5,8,.625,0,1,.000,.833,0,0,,0,3,3,4,1,1,0,3,15,14.9,-2,Sam Merrill
,81,2025-04-11,CLE,@,NYK,"W, 108-102",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Merrill
,82,2025-04-13,CLE,,IND,"L, 118-126 (2OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Merrill
280,1,2024-10-23,CLE,@,TOR,"W, 136-106",,19:02,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,0,2,2,2,0,1,1,1,3,2.9,9,Isaac Okoro
281,2,2024-10-25,CLE,,DET,"W, 113-101",,17:59,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,1,1,2,3,0,0,0,3,4,5.3,10,Isaac Okoro
282,3,2024-10-26,CLE,@,WAS,"W, 135-116",,18:54,0,4,.000,0,1,.000,0,3,.000,.000,3,5,.600,3,2,5,1,2,2,1,2,3,4.4,4,Isaac Okoro
283,4,2024-10-28,CLE,@,NYK,"W, 110-104",,09:10,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,1,1,0,0,0,0,0.3,-15,Isaac Okoro
284,5,2024-10-30,CLE,,LAL,"W, 134-110",,19:59,1,3,.333,1,2,.500,0,1,.000,.500,0,0,,0,0,0,0,1,0,0,5,3,0.3,4,Isaac Okoro
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Isaac Okoro
285,6,2024-11-01,CLE,,ORL,"W, 120-109",,19:21,3,7,.429,2,4,.500,1,3,.333,.571,1,2,.500,1,0,1,0,1,0,0,0,9,6.6,-7,Isaac Okoro
286,7,2024-11-02,CLE,@,MIL,"W, 114-113",,28:06,4,5,.800,3,4,.750,1,1,1.000,1.100,2,2,1.000,2,6,8,1,1,0,0,5,13,14.0,12,Isaac Okoro
287,8,2024-11-04,CLE,,MIL,"W, 116-114",*,26:18,2,5,.400,1,3,.333,1,2,.500,.500,0,0,,2,1,3,2,1,0,1,4,5,3.8,20,Isaac Okoro
288,9,2024-11-06,CLE,@,NOP,"W, 131-122",*,23:51,3,3,1.000,1,1,1.000,2,2,1.000,1.167,0,0,,1,3,4,3,0,0,0,0,7,9.8,6,Isaac Okoro
289,10,2024-11-08,CLE,,GSW,"W, 136-117",*,26:30,6,10,.600,4,6,.667,2,4,.500,.800,0,0,,1,0,1,4,0,1,0,2,16,14.8,32,Isaac Okoro
