Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
184,3,2024-10-27,GSW,,LAC,"L, 104-112",,11:45,1,3,.333,1,2,.500,0,1,.000,.500,0,2,.000,1,1,2,0,0,0,2,1,3,-0.9,-5,Moses Moody
185,4,2024-10-29,GSW,,NOP,"W, 124-106",*,17:30,6,8,.750,5,6,.833,1,2,.500,1.063,0,0,,0,2,2,1,0,1,1,2,17,14.0,-4,Moses Moody
186,5,2024-10-30,GSW,,NOP,"W, 104-89",*,30:06,3,9,.333,2,6,.333,1,3,.333,.444,0,0,,1,3,4,3,0,0,3,3,8,2.4,18,Moses Moody
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Moses Moody
187,6,2024-11-02,GSW,@,HOU,"W, 127-121 (OT)",*,16:43,2,2,1.000,2,2,1.000,0,0,,1.500,3,5,.600,0,0,0,2,0,0,0,0,9,9.0,8,Moses Moody
188,7,2024-11-04,GSW,@,WAS,"W, 125-112",,14:59,3,7,.429,1,4,.250,2,3,.667,.500,3,3,1.000,1,0,1,1,1,0,0,0,10,8.7,-6,Moses Moody
189,8,2024-11-06,GSW,@,BOS,"W, 118-112",*,13:26,3,5,.600,1,2,.500,2,3,.667,.700,2,2,1.000,3,3,6,0,1,0,0,1,9,10.3,-5,Moses Moody
190,9,2024-11-08,GSW,@,CLE,"L, 117-136",,16:56,5,10,.500,1,3,.333,4,7,.571,.550,0,0,,0,2,2,1,0,0,1,1,11,5.9,-6,Moses Moody
191,10,2024-11-10,GSW,@,OKC,"W, 127-116",,10:38,1,4,.250,1,3,.333,0,1,.000,.375,0,0,,0,0,0,0,0,0,0,0,3,0.6,-7,Moses Moody
192,11,2024-11-12,GSW,,DAL,"W, 120-117",,11:55,1,4,.250,0,2,.000,1,2,.500,.250,2,2,1.000,0,2,2,0,0,2,1,1,4,2.2,-15,Moses Moody
193,12,2024-11-15,GSW,,MEM,"W, 123-118",,16:28,4,8,.500,3,5,.600,1,3,.333,.688,3,5,.600,0,3,3,1,0,0,2,2,14,8.0,2,Moses Moody
194,13,2024-11-18,GSW,@,LAC,"L, 99-102",,15:55,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,0,3,3,1,0,0,3,2,5,0.8,3,Moses Moody
195,14,2024-11-20,GSW,,ATL,"W, 120-97",,19:10,1,5,.200,0,3,.000,1,2,.500,.200,1,2,.500,0,3,3,1,0,0,0,1,3,0.7,-10,Moses Moody
196,15,2024-11-22,GSW,@,NOP,"W, 112-108",,19:35,1,4,.250,0,2,.000,1,2,.500,.250,1,1,1.000,0,2,2,1,0,1,0,2,3,1.8,1,Moses Moody
197,16,2024-11-23,GSW,@,SAS,"L, 94-104",,21:49,2,8,.250,0,2,.000,2,6,.333,.250,2,2,1.000,1,0,1,1,1,0,0,0,6,3.6,-13,Moses Moody
198,17,2024-11-25,GSW,,BRK,"L, 120-128",,16:07,6,8,.750,3,5,.600,3,3,1.000,.938,0,0,,1,1,2,1,0,2,0,2,15,14.1,1,Moses Moody
199,18,2024-11-27,GSW,,OKC,"L, 101-105",,12:57,0,4,.000,0,3,.000,0,1,.000,.000,0,0,,1,1,2,1,0,0,1,2,0,-2.9,0,Moses Moody
200,19,2024-11-30,GSW,@,PHO,"L, 105-113",,02:46,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-5,Moses Moody
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Moses Moody
201,20,2024-12-03,GSW,@,DEN,"L, 115-119",,20:41,4,10,.400,2,6,.333,2,4,.500,.500,3,3,1.000,0,2,2,1,1,0,0,2,13,9.1,1,Moses Moody
202,21,2024-12-05,GSW,,HOU,"W, 99-93",,23:11,1,7,.143,1,5,.200,0,2,.000,.214,3,6,.500,0,1,1,1,0,0,0,1,6,0.9,-9,Moses Moody
203,22,2024-12-06,GSW,,MIN,"L, 90-107",,06:31,1,2,.500,1,2,.500,0,0,,.750,0,0,,1,0,1,0,0,0,1,0,3,1.7,-3,Moses Moody
204,23,2024-12-08,GSW,,MIN,"W, 114-106",,05:04,1,4,.250,0,2,.000,1,2,.500,.250,0,0,,0,1,1,0,0,0,0,0,2,-0.1,-4,Moses Moody
,24,2024-12-11,GSW,@,HOU,"L, 90-91",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
,25,2024-12-15,GSW,,DAL,"L, 133-143",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
,26,2024-12-19,GSW,@,MEM,"L, 93-144",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
,27,2024-12-21,GSW,@,MIN,"W, 113-103",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
205,28,2024-12-23,GSW,,IND,"L, 105-111",,10:11,1,4,.250,1,4,.250,0,0,,.375,0,0,,0,0,0,0,0,0,0,0,3,0.6,16,Moses Moody
,29,2024-12-25,GSW,,LAL,"L, 113-115",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
206,30,2024-12-27,GSW,@,LAC,"L, 92-102",,24:25,4,11,.364,1,5,.200,3,6,.500,.409,2,2,1.000,0,2,2,1,4,0,1,4,11,7.6,6,Moses Moody
,31,2024-12-28,GSW,,PHO,"W, 109-105",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
207,32,2024-12-30,GSW,,CLE,"L, 95-113",,20:33,7,8,.875,3,4,.750,4,4,1.000,1.063,2,2,1.000,0,2,2,1,1,0,1,0,19,17.5,2,Moses Moody
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Moses Moody
208,33,2025-01-02,GSW,,PHI,"W, 139-105",,15:26,4,5,.800,4,5,.800,0,0,,1.200,0,0,,0,2,2,0,0,0,1,2,12,8.9,13,Moses Moody
209,34,2025-01-04,GSW,,MEM,"W, 121-113",,08:54,2,3,.667,2,3,.667,0,0,,1.000,2,3,.667,0,0,0,0,0,0,0,2,8,5.5,-11,Moses Moody
210,35,2025-01-05,GSW,,SAC,"L, 99-129",,26:06,5,10,.500,3,6,.500,2,4,.500,.650,0,0,,0,1,1,2,2,0,2,1,13,9.3,-5,Moses Moody
211,36,2025-01-07,GSW,,MIA,"L, 98-114",,15:11,1,6,.167,1,4,.250,0,2,.000,.250,0,0,,2,1,3,1,0,0,0,1,3,1.2,-7,Moses Moody
,37,2025-01-09,GSW,@,DET,"W, 107-104",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
212,38,2025-01-10,GSW,@,IND,"L, 96-108",,22:57,3,11,.273,1,5,.200,2,6,.333,.318,0,0,,1,0,1,2,2,0,1,3,7,2.4,7,Moses Moody
213,39,2025-01-13,GSW,@,TOR,"L, 101-104",,13:51,0,6,.000,0,3,.000,0,3,.000,.000,1,2,.500,0,2,2,0,1,1,0,0,1,-1.3,-10,Moses Moody
214,40,2025-01-15,GSW,@,MIN,"W, 116-115",,24:56,4,6,.667,3,4,.750,1,2,.500,.917,0,0,,0,4,4,1,0,0,0,5,11,8.3,7,Moses Moody
215,41,2025-01-18,GSW,,WAS,"W, 122-114",,28:58,4,7,.571,2,5,.400,2,2,1.000,.714,3,3,1.000,1,1,2,1,1,1,0,1,13,12.7,12,Moses Moody
216,42,2025-01-20,GSW,,BOS,"L, 85-125",,31:47,5,13,.385,3,9,.333,2,4,.500,.500,0,0,,1,5,6,5,1,1,2,1,13,10.9,-25,Moses Moody
217,43,2025-01-22,GSW,@,SAC,"L, 117-123",,25:35,4,10,.400,3,7,.429,1,3,.333,.550,0,0,,1,1,2,2,0,0,0,3,11,6.8,-4,Moses Moody
218,44,2025-01-23,GSW,,CHI,"W, 131-106",,25:13,6,10,.600,4,7,.571,2,3,.667,.800,0,0,,1,2,3,4,0,4,0,2,16,17.5,33,Moses Moody
219,45,2025-01-25,GSW,,LAL,"L, 108-118",,21:04,4,7,.571,1,3,.333,3,4,.750,.643,1,2,.500,1,1,2,2,0,0,1,0,10,7.7,7,Moses Moody
220,46,2025-01-28,GSW,,UTA,"W, 114-103",*,27:27,4,9,.444,3,6,.500,1,3,.333,.611,4,5,.800,0,4,4,3,0,0,0,4,15,11.6,-2,Moses Moody
221,47,2025-01-29,GSW,,OKC,"W, 116-109",,16:54,2,8,.250,0,6,.000,2,2,1.000,.250,1,2,.500,2,0,2,0,1,0,1,0,5,1.2,5,Moses Moody
222,48,2025-01-31,GSW,,PHO,"L, 105-130",,23:46,5,10,.500,4,7,.571,1,3,.333,.700,3,5,.600,1,5,6,1,1,0,0,1,17,14.7,-6,Moses Moody
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Moses Moody
223,49,2025-02-03,GSW,,ORL,"W, 104-99",,23:58,6,9,.667,3,5,.600,3,4,.750,.833,2,4,.500,0,1,1,0,0,0,0,0,17,12.6,-2,Moses Moody
,50,2025-02-05,GSW,@,UTA,"L, 128-131",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Moses Moody
224,51,2025-02-06,GSW,@,LAL,"L, 112-120",,32:17,4,10,.400,2,6,.333,2,4,.500,.500,4,4,1.000,2,3,5,2,1,0,3,1,14,9.9,2,Moses Moody
225,52,2025-02-08,GSW,@,CHI,"W, 132-111",,21:41,2,11,.182,0,5,.000,2,6,.333,.182,0,0,,0,0,0,2,0,0,0,4,4,-3.1,9,Moses Moody
226,53,2025-02-10,GSW,@,MIL,"W, 125-111",*,32:58,5,10,.500,1,5,.200,4,5,.800,.550,2,2,1.000,0,3,3,1,3,1,1,2,13,11.5,3,Moses Moody
227,54,2025-02-12,GSW,@,DAL,"L, 107-111",,27:28,5,13,.385,2,8,.250,3,5,.600,.462,2,3,.667,2,3,5,0,0,2,0,4,14,8.6,8,Moses Moody
