Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
531,29,2024-12-26,MIL,,BRK,"L, 105-111",,23:23,3,9,.333,3,6,.500,0,3,.000,.500,0,2,.000,0,3,3,0,0,0,1,2,9,2.2,5,Taurean Prince
532,30,2024-12-28,MIL,@,CHI,"L, 111-116",,20:24,3,8,.375,0,3,.000,3,5,.600,.375,0,0,,0,3,3,0,0,0,1,1,6,1.1,-1,Taurean Prince
533,31,2024-12-31,MIL,@,IND,"W, 120-112",,25:22,4,9,.444,1,4,.250,3,5,.600,.500,0,1,.000,1,2,3,2,2,0,1,3,9,6.4,16,Taurean Prince
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Taurean Prince
534,32,2025-01-02,MIL,,BRK,"L, 110-113",,18:16,3,6,.500,2,5,.400,1,1,1.000,.667,0,0,,2,1,3,2,1,0,1,2,8,7.3,-4,Taurean Prince
535,33,2025-01-04,MIL,,POR,"L, 102-105",,22:03,2,5,.400,1,4,.250,1,1,1.000,.500,0,0,,0,3,3,5,0,0,0,0,5,6.7,1,Taurean Prince
536,34,2025-01-06,MIL,@,TOR,"W, 128-104",*,31:06,3,7,.429,2,5,.400,1,2,.500,.571,0,0,,0,2,2,4,3,1,2,1,8,9.0,30,Taurean Prince
537,35,2025-01-08,MIL,,SAS,"W, 121-105",*,24:22,1,3,.333,1,3,.333,0,0,,.500,0,0,,0,4,4,1,0,0,2,0,3,1.2,0,Taurean Prince
538,36,2025-01-10,MIL,@,ORL,"W, 109-106",*,25:43,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,,0,1,1,0,1,0,0,2,6,5.9,-6,Taurean Prince
539,37,2025-01-12,MIL,@,NYK,"L, 106-140",*,23:12,1,4,.250,1,3,.333,0,1,.000,.375,0,0,,0,2,2,3,1,0,0,0,3,4.3,-28,Taurean Prince
540,38,2025-01-14,MIL,,SAC,"W, 130-115",*,22:51,3,4,.750,3,4,.750,0,0,,1.125,0,0,,0,5,5,3,0,0,0,4,9,9.4,26,Taurean Prince
541,39,2025-01-15,MIL,,ORL,"W, 122-93",*,20:23,1,2,.500,1,1,1.000,0,1,.000,.750,2,2,1.000,0,1,1,1,0,0,0,2,5,4.2,10,Taurean Prince
542,40,2025-01-17,MIL,,TOR,"W, 130-112",*,22:44,3,6,.500,1,3,.333,2,3,.667,.583,2,2,1.000,1,1,2,1,0,0,1,3,9,5.5,8,Taurean Prince
543,41,2025-01-19,MIL,,PHI,"W, 123-109",*,23:50,4,8,.500,3,5,.600,1,3,.333,.688,0,0,,1,1,2,1,0,0,0,1,11,8.3,7,Taurean Prince
544,42,2025-01-23,MIL,,MIA,"W, 125-96",*,25:04,1,5,.200,1,3,.333,0,2,.000,.300,0,0,,1,3,4,4,1,0,0,1,3,4.9,8,Taurean Prince
545,43,2025-01-25,MIL,@,LAC,"L, 117-127",*,37:18,5,8,.625,4,7,.571,1,1,1.000,.875,0,0,,0,6,6,4,1,0,0,1,14,15.6,-10,Taurean Prince
546,44,2025-01-27,MIL,@,UTA,"W, 125-110",*,32:08,2,6,.333,2,5,.400,0,1,.000,.500,0,0,,0,4,4,8,2,0,1,4,6,8.8,3,Taurean Prince
547,45,2025-01-28,MIL,@,POR,"L, 112-125",*,19:59,2,5,.400,0,2,.000,2,3,.667,.400,0,0,,0,2,2,0,1,0,0,4,4,1.3,-4,Taurean Prince
548,46,2025-01-31,MIL,@,SAS,"L, 118-144",*,29:51,5,14,.357,3,8,.375,2,6,.333,.464,0,0,,1,4,5,3,0,1,0,5,13,7.9,-15,Taurean Prince
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Taurean Prince
549,47,2025-02-02,MIL,,MEM,"L, 119-132",*,30:33,4,8,.500,3,7,.429,1,1,1.000,.688,2,2,1.000,1,6,7,5,1,0,1,2,13,14.2,-8,Taurean Prince
