Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
79,52,2025-02-08,MEM,,OKC,"L, 112-125",,08:20,1,2,.500,0,1,.000,1,1,1.000,.500,4,5,.800,0,2,2,0,0,2,0,0,6,6.6,1,Scotty Pippen Jr.
80,53,2025-02-11,MEM,@,PHO,"W, 119-112",,11:48,2,3,.667,2,3,.667,0,0,,1.000,0,0,,0,1,1,2,1,0,0,3,6,6.2,-6,Scotty Pippen Jr.
81,54,2025-02-12,MEM,@,LAC,"L, 114-128",,16:27,3,5,.600,0,1,.000,3,4,.750,.600,2,3,.667,0,3,3,4,0,0,3,3,8,4.8,1,Scotty Pippen Jr.
82,55,2025-02-20,MEM,@,IND,"L, 113-127",,01:31,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,1,2,0,0,0,2,4.4,4,Scotty Pippen Jr.
83,56,2025-02-21,MEM,@,ORL,"W, 105-104",,17:16,0,3,.000,0,1,.000,0,2,.000,.000,2,2,1.000,2,1,3,3,1,0,1,3,2,2.5,-4,Scotty Pippen Jr.
84,57,2025-02-23,MEM,@,CLE,"L, 123-129",,04:49,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,1,1,0,1,0,2,2,3,1.2,1,Scotty Pippen Jr.
,58,2025-02-25,MEM,,PHO,"W, 151-148 (OT)",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Scotty Pippen Jr.
85,59,2025-02-28,MEM,,NYK,"L, 113-114",,12:00,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,2,1,3,0,0,0,1,3,0,-1.9,-6,Scotty Pippen Jr.
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Scotty Pippen Jr.
86,60,2025-03-01,MEM,,SAS,"L, 128-130",*,28:14,5,12,.417,1,6,.167,4,6,.667,.458,1,1,1.000,1,3,4,7,1,0,2,4,12,9.5,-6,Scotty Pippen Jr.
87,61,2025-03-03,MEM,,ATL,"L, 130-132",,16:19,4,8,.500,0,1,.000,4,7,.571,.500,1,1,1.000,2,2,4,4,1,0,1,1,9,9.4,-4,Scotty Pippen Jr.
88,62,2025-03-05,MEM,,OKC,"L, 103-120",,21:03,6,9,.667,2,3,.667,4,6,.667,.778,1,1,1.000,1,4,5,3,3,0,3,2,15,14.3,10,Scotty Pippen Jr.
89,63,2025-03-07,MEM,@,DAL,"W, 122-111",,14:04,2,5,.400,0,0,,2,5,.400,.400,0,0,,1,1,2,4,2,0,2,1,4,4.7,3,Scotty Pippen Jr.
90,64,2025-03-09,MEM,@,NOP,"W, 107-104",,28:58,4,6,.667,2,3,.667,2,3,.667,.833,2,2,1.000,3,3,6,2,2,1,1,3,12,14.3,8,Scotty Pippen Jr.
91,65,2025-03-10,MEM,,PHO,"W, 120-118",,27:24,3,7,.429,1,4,.250,2,3,.667,.500,6,7,.857,0,1,1,2,2,1,2,1,13,10.9,1,Scotty Pippen Jr.
92,66,2025-03-12,MEM,,UTA,"W, 122-115",,25:59,3,8,.375,2,4,.500,1,4,.250,.500,3,4,.750,0,0,0,6,4,1,1,4,11,12.5,4,Scotty Pippen Jr.
93,67,2025-03-14,MEM,,CLE,"L, 124-133",,22:12,3,6,.500,2,4,.500,1,2,.500,.667,0,0,,0,3,3,6,3,1,0,1,8,13.4,-3,Scotty Pippen Jr.
94,68,2025-03-15,MEM,,MIA,"W, 125-91",,29:24,4,10,.400,2,3,.667,2,7,.286,.500,1,1,1.000,1,5,6,11,2,1,1,2,11,16.4,22,Scotty Pippen Jr.
,69,2025-03-17,MEM,@,SAC,"L, 122-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Scotty Pippen Jr.
95,70,2025-03-19,MEM,@,POR,"L, 99-115",,31:09,7,17,.412,0,3,.000,7,14,.500,.412,4,5,.800,1,5,6,4,2,0,0,3,18,14.3,-4,Scotty Pippen Jr.
96,71,2025-03-21,MEM,@,LAC,"L, 108-128",*,27:16,6,9,.667,3,4,.750,3,5,.600,.833,0,0,,1,2,3,5,1,1,2,2,15,14.8,-17,Scotty Pippen Jr.
97,72,2025-03-25,MEM,@,UTA,"W, 140-103",*,24:15,7,8,.875,2,2,1.000,5,6,.833,1.000,0,0,,3,2,5,10,1,0,0,4,16,22.3,28,Scotty Pippen Jr.
98,73,2025-03-27,MEM,@,OKC,"L, 104-125",*,31:26,5,10,.500,3,5,.600,2,5,.400,.650,4,4,1.000,1,9,10,7,5,0,7,3,17,17.1,-10,Scotty Pippen Jr.
99,74,2025-03-29,MEM,,LAL,"L, 127-134",,18:18,6,8,.750,3,4,.750,3,4,.750,.938,1,1,1.000,0,3,3,5,1,0,1,4,16,15.6,-6,Scotty Pippen Jr.
100,75,2025-03-31,MEM,,BOS,"L, 103-117",,17:10,2,8,.250,0,4,.000,2,4,.500,.250,1,2,.500,0,1,1,3,1,0,1,3,5,1.0,-13,Scotty Pippen Jr.
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Scotty Pippen Jr.
101,76,2025-04-01,MEM,,GSW,"L, 125-134",,23:20,4,9,.444,1,3,.333,3,6,.500,.500,1,2,.500,0,2,2,2,0,0,2,2,10,4.1,-3,Scotty Pippen Jr.
102,77,2025-04-03,MEM,@,MIA,"W, 110-108",,26:50,6,9,.667,3,4,.750,3,5,.600,.833,2,2,1.000,0,1,1,7,2,1,2,4,17,17.4,0,Scotty Pippen Jr.
103,78,2025-04-05,MEM,@,DET,"W, 109-103",*,29:18,5,10,.500,2,3,.667,3,7,.429,.600,3,4,.750,1,5,6,3,1,2,6,5,15,8.3,16,Scotty Pippen Jr.
104,79,2025-04-08,MEM,@,CHO,"W, 124-100",,23:14,3,6,.500,2,3,.667,1,3,.333,.667,2,3,.667,1,0,1,2,1,1,1,2,10,8.6,-4,Scotty Pippen Jr.
105,80,2025-04-10,MEM,,MIN,"L, 125-141",,32:14,6,11,.545,0,0,,6,11,.545,.545,4,7,.571,2,1,3,4,1,0,2,3,16,11.8,-2,Scotty Pippen Jr.
106,81,2025-04-11,MEM,@,DEN,"L, 109-117",,31:20,3,10,.300,2,5,.400,1,5,.200,.400,3,4,.750,1,0,1,7,0,0,0,4,11,8.8,-17,Scotty Pippen Jr.
,82,2025-04-13,MEM,,DAL,"W, 132-97",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Scotty Pippen Jr.
602,1,2024-10-23,MEM,@,UTA,"W, 126-124",*,26:02,3,11,.273,1,6,.167,2,5,.400,.318,4,4,1.000,3,2,5,1,1,0,2,4,11,5.3,-5,Marcus Smart
603,2,2024-10-25,MEM,@,HOU,"L, 108-128",*,20:11,1,4,.250,1,1,1.000,0,3,.000,.375,4,5,.800,0,1,1,2,1,0,2,3,7,3.7,-15,Marcus Smart
604,3,2024-10-26,MEM,,ORL,"W, 124-111",*,21:21,4,8,.500,1,3,.333,3,5,.600,.563,0,0,,0,0,0,3,2,1,2,1,9,7.4,14,Marcus Smart
605,4,2024-10-28,MEM,,CHI,"L, 123-126",*,25:01,0,11,.000,0,8,.000,0,3,.000,.000,1,2,.500,2,2,4,7,2,2,1,3,1,1.0,14,Marcus Smart
606,5,2024-10-30,MEM,,BRK,"L, 106-119",*,06:17,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,1.0,4,Marcus Smart
,6,2024-10-31,MEM,,MIL,"W, 122-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Marcus Smart
,7,2024-11-02,MEM,@,PHI,"W, 124-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,8,2024-11-04,MEM,@,BRK,"L, 104-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,9,2024-11-06,MEM,,LAL,"W, 131-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,10,2024-11-08,MEM,,WAS,"W, 128-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,11,2024-11-10,MEM,@,POR,"W, 134-89",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
607,12,2024-11-13,MEM,@,LAL,"L, 123-128",,22:38,3,5,.600,2,4,.500,1,1,1.000,.800,7,8,.875,1,1,2,6,1,1,4,2,15,14.4,-5,Marcus Smart
608,13,2024-11-15,MEM,@,GSW,"L, 118-123",,19:57,4,11,.364,1,6,.167,3,5,.600,.409,0,0,,1,4,5,6,0,2,3,2,9,6.6,-2,Marcus Smart
,14,2024-11-17,MEM,,DEN,"W, 105-90",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,15,2024-11-19,MEM,,DEN,"L, 110-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,16,2024-11-20,MEM,,PHI,"W, 117-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
,17,2024-11-23,MEM,@,CHI,"W, 142-131",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Marcus Smart
609,18,2024-11-25,MEM,,POR,"W, 123-98",,18:33,3,6,.500,0,2,.000,3,4,.750,.500,0,0,,0,0,0,4,2,0,1,2,6,6.0,11,Marcus Smart
610,19,2024-11-27,MEM,,DET,"W, 131-111",,20:05,8,12,.667,7,11,.636,1,1,1.000,.958,2,2,1.000,3,1,4,5,3,0,2,0,25,26.7,25,Marcus Smart
611,20,2024-11-29,MEM,,NOP,"W, 120-109",,25:47,4,11,.364,3,9,.333,1,2,.500,.500,0,0,,0,4,4,6,2,0,1,1,11,10.9,5,Marcus Smart
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Marcus Smart
612,21,2024-12-01,MEM,,IND,"W, 136-121",,23:16,4,8,.500,1,3,.333,3,5,.600,.563,7,8,.875,0,1,1,6,1,0,3,2,16,13.3,7,Marcus Smart
