Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Andrew Nembhard
151,21,2024-12-01,IND,@,MEM,"L, 121-136",*,14:45,6,11,.545,2,5,.400,4,6,.667,.636,0,0,,0,2,2,4,2,0,0,2,14,13.3,5,Andrew Nembhard
152,22,2024-12-03,IND,@,TOR,"L, 111-122",*,18:51,1,5,.200,0,1,.000,1,4,.250,.200,4,4,1.000,0,0,0,4,1,0,2,2,6,3.9,-18,Andrew Nembhard
,23,2024-12-04,IND,@,BRK,"L, 90-99",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
153,24,2024-12-06,IND,@,CHI,"W, 132-123",*,21:37,4,5,.800,0,1,.000,4,4,1.000,.800,0,0,,0,6,6,4,2,0,1,1,8,11.3,4,Andrew Nembhard
154,25,2024-12-08,IND,,CHO,"L, 109-113",*,30:40,3,5,.600,2,3,.667,1,2,.500,.800,2,2,1.000,1,3,4,3,1,0,4,1,10,8.0,-5,Andrew Nembhard
155,26,2024-12-13,IND,@,PHI,"W, 121-107",*,33:16,2,6,.333,0,2,.000,2,4,.500,.333,1,2,.500,0,4,4,7,0,0,1,2,5,5.5,24,Andrew Nembhard
156,27,2024-12-15,IND,,NOP,"W, 119-104",*,27:36,5,8,.625,0,2,.000,5,6,.833,.625,7,7,1.000,1,1,2,7,0,0,5,1,17,13.9,18,Andrew Nembhard
157,28,2024-12-19,IND,@,PHO,"W, 120-111",*,33:02,6,12,.500,2,2,1.000,4,10,.400,.583,5,6,.833,0,1,1,4,1,0,0,0,19,16.7,11,Andrew Nembhard
158,29,2024-12-22,IND,@,SAC,"W, 122-95",*,18:50,5,6,.833,2,2,1.000,3,4,.750,1.000,0,0,,0,1,1,4,1,1,2,1,12,12.2,10,Andrew Nembhard
159,30,2024-12-23,IND,@,GSW,"W, 111-105",*,33:19,6,13,.462,1,4,.250,5,9,.556,.500,2,2,1.000,1,3,4,3,0,0,4,2,15,7.2,4,Andrew Nembhard
160,31,2024-12-26,IND,,OKC,"L, 114-120",*,28:36,9,17,.529,1,5,.200,8,12,.667,.559,4,4,1.000,2,7,9,7,0,1,2,2,23,21.0,-3,Andrew Nembhard
,32,2024-12-27,IND,@,BOS,"L, 105-142",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
161,33,2024-12-29,IND,@,BOS,"W, 123-114",*,33:17,6,12,.500,1,1,1.000,5,11,.455,.542,4,5,.800,1,7,8,8,0,1,2,3,17,16.5,23,Andrew Nembhard
162,34,2024-12-31,IND,,MIL,"L, 112-120",*,31:40,4,14,.286,2,5,.400,2,9,.222,.357,0,0,,0,2,2,3,0,0,2,4,10,0.9,2,Andrew Nembhard
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Andrew Nembhard
163,35,2025-01-02,IND,@,MIA,"W, 128-115",*,29:07,3,7,.429,0,2,.000,3,5,.600,.429,0,0,,3,3,6,6,1,0,0,1,6,10.1,10,Andrew Nembhard
164,36,2025-01-04,IND,,PHO,"W, 126-108",*,30:07,3,3,1.000,2,2,1.000,1,1,1.000,1.333,1,2,.500,1,2,3,7,1,0,2,4,9,11.3,20,Andrew Nembhard
165,37,2025-01-06,IND,@,BRK,"W, 113-99",*,31:16,3,8,.375,1,4,.250,2,4,.500,.438,1,2,.500,0,5,5,3,2,0,1,2,8,7.0,12,Andrew Nembhard
166,38,2025-01-08,IND,,CHI,"W, 129-113",*,31:05,5,11,.455,0,3,.000,5,8,.625,.455,4,5,.800,0,6,6,5,2,0,2,3,14,12.0,20,Andrew Nembhard
167,39,2025-01-10,IND,,GSW,"W, 108-96",*,29:11,2,6,.333,0,0,,2,6,.333,.333,0,2,.000,2,2,4,5,1,0,1,1,4,4.9,12,Andrew Nembhard
168,40,2025-01-12,IND,@,CLE,"W, 108-93",*,28:10,7,11,.636,2,4,.500,5,7,.714,.727,3,4,.750,0,2,2,4,2,0,3,2,19,15.3,-4,Andrew Nembhard
169,41,2025-01-14,IND,,CLE,"L, 117-127",*,32:58,4,12,.333,0,1,.000,4,11,.364,.333,2,5,.400,1,3,4,9,3,0,2,1,10,10.5,-18,Andrew Nembhard
170,42,2025-01-16,IND,@,DET,"W, 111-100",*,41:00,4,11,.364,0,3,.000,4,8,.500,.364,4,6,.667,0,4,4,6,3,0,3,2,12,9.7,9,Andrew Nembhard
171,43,2025-01-18,IND,,PHI,"W, 115-102",*,28:27,3,6,.500,1,2,.500,2,4,.500,.583,0,2,.000,0,1,1,3,0,0,1,5,7,2.6,3,Andrew Nembhard
172,44,2025-01-23,IND,,SAS,"L, 110-140",*,26:30,3,8,.375,0,3,.000,3,5,.600,.375,2,2,1.000,2,2,4,8,3,0,1,1,8,12.8,-11,Andrew Nembhard
173,45,2025-01-25,IND,@,SAS,"W, 136-98",*,31:32,6,9,.667,2,2,1.000,4,7,.571,.778,1,2,.500,1,7,8,9,3,0,0,3,15,21.6,25,Andrew Nembhard
,46,2025-01-29,IND,,DET,"W, 133-119",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Nembhard
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Andrew Nembhard
174,47,2025-02-01,IND,,ATL,"W, 132-127",*,30:09,7,11,.636,1,3,.333,6,8,.750,.682,4,4,1.000,0,1,1,5,2,0,3,5,19,14.9,-2,Andrew Nembhard
175,48,2025-02-03,IND,@,UTA,"W, 112-111",*,29:40,4,5,.800,2,3,.667,2,2,1.000,1.000,0,0,,0,3,3,8,2,0,1,4,10,14.0,-7,Andrew Nembhard
176,49,2025-02-04,IND,@,POR,"L, 89-112",*,27:13,6,10,.600,0,1,.000,6,9,.667,.600,5,6,.833,0,6,6,2,2,1,4,4,17,12.3,-24,Andrew Nembhard
177,50,2025-02-06,IND,@,LAC,"W, 119-112",*,31:05,2,9,.222,0,3,.000,2,6,.333,.222,0,0,,2,1,3,2,2,0,1,2,4,1.8,6,Andrew Nembhard
178,51,2025-02-08,IND,@,LAL,"L, 117-124",*,21:45,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,0,0,3,1,0,3,5,2,-0.6,-11,Andrew Nembhard
179,52,2025-02-11,IND,,NYK,"L, 115-128",*,29:32,3,8,.375,0,2,.000,3,6,.500,.375,2,2,1.000,0,1,1,2,3,0,1,2,8,6.5,-13,Andrew Nembhard
180,53,2025-02-12,IND,@,WAS,"W, 134-130 (OT)",*,28:06,2,6,.333,1,2,.500,1,4,.250,.417,4,4,1.000,1,2,3,4,0,0,1,4,9,7.1,-9,Andrew Nembhard
181,54,2025-02-20,IND,,MEM,"W, 127-113",*,29:53,4,9,.444,1,4,.250,3,5,.600,.500,2,2,1.000,0,3,3,4,2,0,1,2,11,10.2,7,Andrew Nembhard
182,55,2025-02-23,IND,,LAC,"W, 129-111",*,29:47,5,11,.455,0,2,.000,5,9,.556,.455,2,2,1.000,1,4,5,1,1,0,2,3,12,6.7,17,Andrew Nembhard
183,56,2025-02-24,IND,,DEN,"L, 116-125",*,27:10,3,5,.600,0,1,.000,3,4,.750,.600,0,0,,0,2,2,5,1,0,4,1,6,4.4,-21,Andrew Nembhard
