Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Player
243,82,2025-04-13,PHI,,CHI,"L, 102-122",*,35:12,3,14,.214,0,9,.000,3,5,.600,.214,2,2,1.000,0,7,7,4,0,0,4,2,8,-0.5,-16,Quentin Grimes
,1,2024-10-23,PHI,,MIL,"L, 109-124",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,2,2024-10-25,PHI,@,TOR,"L, 107-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,3,2024-10-27,PHI,@,IND,"W, 118-114 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,4,2024-10-30,PHI,,DET,"L, 95-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Paul George
,5,2024-11-02,PHI,,MEM,"L, 107-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
868,6,2024-11-04,PHI,@,PHO,"L, 116-118",*,31:36,4,14,.286,1,7,.143,3,7,.429,.321,6,7,.857,0,5,5,4,1,0,6,3,15,4.5,3,Paul George
869,7,2024-11-06,PHI,@,LAC,"L, 98-110",*,23:36,7,9,.778,2,3,.667,5,6,.833,.889,2,2,1.000,3,4,7,2,3,1,4,4,18,17.3,-11,Paul George
870,8,2024-11-08,PHI,@,LAL,"L, 106-116",*,24:57,4,13,.308,0,6,.000,4,7,.571,.308,1,2,.500,1,3,4,8,1,0,0,2,9,8.5,-4,Paul George
871,9,2024-11-10,PHI,,CHO,"W, 107-105 (OT)",*,33:14,6,18,.333,1,9,.111,5,9,.556,.361,2,2,1.000,0,3,3,9,2,0,4,1,15,9.6,-2,Paul George
872,10,2024-11-12,PHI,,NYK,"L, 99-111",*,32:07,10,19,.526,7,11,.636,3,8,.375,.711,2,2,1.000,1,9,10,3,3,1,4,3,29,23.7,-11,Paul George
,11,2024-11-13,PHI,,CLE,"L, 106-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
873,12,2024-11-15,PHI,@,ORL,"L, 86-98",*,35:35,4,15,.267,3,9,.333,1,6,.167,.367,2,3,.667,1,3,4,5,4,0,3,2,13,9.0,-11,Paul George
874,13,2024-11-18,PHI,@,MIA,"L, 89-106",*,32:57,5,13,.385,1,7,.143,4,6,.667,.423,7,9,.778,0,6,6,5,3,0,3,3,18,14.2,-17,Paul George
875,14,2024-11-20,PHI,@,MEM,"L, 111-117",*,17:27,1,6,.167,0,2,.000,1,4,.250,.167,0,0,,1,3,4,2,1,0,1,1,2,0.8,-10,Paul George
,15,2024-11-22,PHI,,BRK,"W, 113-98",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,16,2024-11-24,PHI,,LAC,"L, 99-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
,17,2024-11-27,PHI,,HOU,"L, 115-122 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Paul George
876,18,2024-11-30,PHI,@,DET,"W, 111-96",*,26:21,4,12,.333,1,2,.500,3,10,.300,.375,2,3,.667,1,7,8,5,1,0,3,3,11,6.9,30,Paul George
